Participant_ID,File_Name,Session,List,Type_Trial,Trial_Nbr,Target,RT,Response_Trial,Comment,Date_Correction,Assessor_Name,Processed
5f00d,5f00d_session2_listb_naming_trial001_spoon.wav,2,b,naming,1,spoon,771,correct,NA,Nov 23 2022 21:32:49,Shereen,1
5f00d,5f00d_session2_listb_naming_trial002_sink.wav,2,b,naming,2,sink,864,correct,NA,Nov 23 2022 21:32:55,Shereen,1
5f00d,5f00d_session2_listb_naming_trial003_strawberry.wav,2,b,naming,3,strawberry,737,correct,NA,Nov 23 2022 21:33:03,Shereen,1
5f00d,5f00d_session2_listb_naming_trial004_beard.wav,2,b,naming,4,beard,1055,correct,NA,Nov 23 2022 21:33:10,Shereen,1
5f00d,5f00d_session2_listb_naming_trial005_king.wav,2,b,naming,5,king,1045,correct,NA,Nov 23 2022 21:33:12,Shereen,1
5f00d,5f00d_session2_listb_naming_trial006_bedroom.wav,2,b,naming,6,bedroom,1501,correct,NA,Nov 23 2022 21:33:19,Shereen,1
5f00d,5f00d_session2_listb_naming_trial007_dog.wav,2,b,naming,7,dog,977,correct,NA,Nov 23 2022 21:33:23,Shereen,1
5f00d,5f00d_session2_listb_naming_trial008_feather.wav,2,b,naming,8,feather,1041,correct,NA,Nov 23 2022 21:33:27,Shereen,1
5f00d,5f00d_session2_listb_naming_trial009_ankle.wav,2,b,naming,9,ankle,1045,correct,NA,Nov 23 2022 21:33:31,Shereen,1
5f00d,5f00d_session2_listb_naming_trial010_microphone.wav,2,b,naming,10,microphone,938,correct,NA,Nov 23 2022 21:33:35,Shereen,1
5f00d,5f00d_session2_listb_naming_trial011_scarecrow.wav,2,b,naming,11,scarecrow,-1,no_resp,NA,Nov 23 2022 21:33:38,Shereen,1
5f00d,5f00d_session2_listb_naming_trial012_watch.wav,2,b,naming,12,watch,1369,correct,NA,Nov 23 2022 21:33:42,Shereen,1
5f00d,5f00d_session2_listb_naming_trial013_pilot.wav,2,b,naming,13,pilot,1045,correct,NA,Nov 23 2022 21:33:46,Shereen,1
5f00d,5f00d_session2_listb_naming_trial014_bin.wav,2,b,naming,14,bin,1006,correct,NA,Nov 23 2022 21:33:51,Shereen,1
5f00d,5f00d_session2_listb_naming_trial015_mask.wav,2,b,naming,15,mask,840,correct,NA,Nov 23 2022 21:33:55,Shereen,1
5f00d,5f00d_session2_listb_naming_trial016_caravan.wav,2,b,naming,16,caravan,987,correct,NA,Nov 23 2022 21:33:59,Shereen,1
5f00d,5f00d_session2_listb_naming_trial017_telephone.wav,2,b,naming,17,telephone,923,correct,NA,Nov 23 2022 21:34:03,Shereen,1
5f00d,5f00d_session2_listb_naming_trial018_finger.wav,2,b,naming,18,finger,938,correct,NA,Nov 23 2022 21:34:07,Shereen,1
5f00d,5f00d_session2_listb_naming_trial019_skateboard.wav,2,b,naming,19,skateboard,835,correct,NA,Nov 23 2022 21:34:12,Shereen,1
5f00d,5f00d_session2_listb_naming_trial020_lab.wav,2,b,naming,20,lab,889,correct,NA,Nov 23 2022 21:34:15,Shereen,1
5f00d,5f00d_session2_listb_naming_trial021_back.wav,2,b,naming,21,back,1136,correct,NA,Nov 23 2022 21:34:21,Shereen,1
5f00d,5f00d_session2_listb_naming_trial022_cannon.wav,2,b,naming,22,cannon,1001,correct,NA,Nov 23 2022 21:34:28,Shereen,1
5f00d,5f00d_session2_listb_naming_trial023_lion.wav,2,b,naming,23,lion,786,correct,NA,Nov 23 2022 21:34:32,Shereen,1
5f00d,5f00d_session2_listb_naming_trial024_roof.wav,2,b,naming,24,roof,1305,correct,NA,Nov 23 2022 21:35:02,Shereen,1
5f00d,5f00d_session2_listb_naming_trial025_printer.wav,2,b,naming,25,printer,1183,correct,NA,Nov 23 2022 21:35:06,Shereen,1
5f00d,5f00d_session2_listb_naming_trial026_shirt.wav,2,b,naming,26,shirt,1114,correct,NA,Nov 23 2022 21:35:09,Shereen,1
5f00d,5f00d_session2_listb_naming_trial027_pool.wav,2,b,naming,27,pool,-1,wrong_word,NA,Nov 23 2022 21:35:16,Shereen,1
5f00d,5f00d_session2_listb_naming_trial028_calculator.wav,2,b,naming,28,calculator,923,correct,NA,Nov 23 2022 21:35:21,Shereen,1
5f00d,5f00d_session2_listb_naming_trial029_honey.wav,2,b,naming,29,honey,830,correct,NA,Nov 23 2022 21:35:24,Shereen,1
5f00d,5f00d_session2_listb_naming_trial030_heart.wav,2,b,naming,30,heart,805,correct,NA,Nov 23 2022 21:35:28,Shereen,1
5f00d,5f00d_session2_listb_naming_trial031_duck.wav,2,b,naming,31,duck,947,correct,NA,Nov 23 2022 21:35:33,Shereen,1
5f00d,5f00d_session2_listb_naming_trial032_football.wav,2,b,naming,32,football,1065,correct,NA,Nov 23 2022 21:35:37,Shereen,1
5f00d,5f00d_session2_listb_naming_trial033_moustache.wav,2,b,naming,33,moustache,1109,correct,NA,Nov 23 2022 21:35:40,Shereen,1
5f00d,5f00d_session2_listb_naming_trial034_foot.wav,2,b,naming,34,foot,1266,correct,NA,Nov 23 2022 21:35:45,Shereen,1
5f00d,5f00d_session2_listb_naming_trial035_glasses.wav,2,b,naming,35,glasses,1153,correct,NA,Nov 23 2022 21:35:49,Shereen,1
5f00d,5f00d_session2_listb_naming_trial036_dolphin.wav,2,b,naming,36,dolphin,918,correct,NA,Nov 23 2022 21:35:53,Shereen,1
5f00d,5f00d_session2_listb_naming_trial037_farm.wav,2,b,naming,37,farm,1050,correct,NA,Nov 23 2022 21:35:58,Shereen,1
5f00d,5f00d_session2_listb_naming_trial038_waiter.wav,2,b,naming,38,waiter,835,correct,NA,Nov 23 2022 21:36:02,Shereen,1
5f00d,5f00d_session2_listb_naming_trial039_iron.wav,2,b,naming,39,iron,1114,correct,NA,Nov 23 2022 21:36:05,Shereen,1
5f00d,5f00d_session2_listb_naming_trial040_torch.wav,2,b,naming,40,torch,1104,correct,NA,Nov 23 2022 21:36:09,Shereen,1
5f00d,5f00d_session2_listb_naming_trial041_fruit.wav,2,b,naming,41,fruit,982,correct,NA,Nov 23 2022 21:36:14,Shereen,1
5f00d,5f00d_session2_listb_naming_trial042_spider.wav,2,b,naming,42,spider,678,correct,NA,Nov 23 2022 21:36:21,Shereen,1
5f00d,5f00d_session2_listb_naming_trial043_fan.wav,2,b,naming,43,fan,746,correct,NA,Nov 23 2022 21:36:26,Shereen,1
5f00d,5f00d_session2_listb_naming_trial044_nun.wav,2,b,naming,44,nun,840,correct,NA,Nov 23 2022 21:36:31,Shereen,1
5f00d,5f00d_session2_listb_naming_trial045_swimming.wav,2,b,naming,45,swimming,1006,correct,NA,Nov 23 2022 21:36:35,Shereen,1
5f00d,5f00d_session2_listb_naming_trial046_diamond.wav,2,b,naming,46,diamond,869,correct,NA,Nov 23 2022 21:36:53,Shereen,1
5f00d,5f00d_session2_listb_naming_trial047_pirate.wav,2,b,naming,47,pirate,820,correct,NA,Nov 23 2022 21:36:57,Shereen,1
5f00d,5f00d_session2_listb_naming_trial048_pumpkin.wav,2,b,naming,48,pumpkin,928,correct,NA,Nov 23 2022 21:37:02,Shereen,1
5f00d,5f00d_session2_listb_naming_trial049_desert.wav,2,b,naming,49,desert,928,correct,NA,Nov 23 2022 21:37:06,Shereen,1
5f00d,5f00d_session2_listb_naming_trial050_house.wav,2,b,naming,50,house,1060,correct,NA,Nov 23 2022 21:37:10,Shereen,1
5f00d,5f00d_session2_listb_naming_trial051_fire.wav,2,b,naming,51,fire,835,correct,NA,Nov 23 2022 21:37:18,Shereen,1
5f00d,5f00d_session2_listb_naming_trial052_skeleton.wav,2,b,naming,52,skeleton,761,correct,NA,Nov 23 2022 21:37:27,Shereen,1
5f00d,5f00d_session2_listb_naming_trial053_ambulance.wav,2,b,naming,53,ambulance,918,correct,NA,Nov 23 2022 21:37:31,Shereen,1
5f00d,5f00d_session2_listb_naming_trial054_penguin.wav,2,b,naming,54,penguin,815,correct,NA,Nov 23 2022 21:37:35,Shereen,1
5f00d,5f00d_session2_listb_naming_trial055_cigarette.wav,2,b,naming,55,cigarette,805,correct,NA,Nov 23 2022 21:37:40,Shereen,1
5f00d,5f00d_session2_listb_naming_trial056_stapler.wav,2,b,naming,56,stapler,1364,correct,NA,Nov 23 2022 21:37:43,Shereen,1
5f00d,5f00d_session2_listb_naming_trial057_face.wav,2,b,naming,57,face,1276,correct,NA,Nov 23 2022 21:37:48,Shereen,1
5f00d,5f00d_session2_listb_naming_trial058_vein.wav,2,b,naming,58,vein,1114,correct,NA,Nov 23 2022 21:37:52,Shereen,1
5f00d,5f00d_session2_listb_naming_trial059_wallet.wav,2,b,naming,59,wallet,918,correct,NA,Nov 23 2022 21:37:56,Shereen,1
5f00d,5f00d_session2_listb_naming_trial060_bible.wav,2,b,naming,60,bible,1050,correct,NA,Nov 23 2022 21:38:04,Shereen,1
5f00d,5f00d_session2_listb_naming_trial061_butcher.wav,2,b,naming,61,butcher,1188,correct,NA,Nov 23 2022 21:38:09,Shereen,1
5f00d,5f00d_session2_listb_naming_trial062_frog.wav,2,b,naming,62,frog,815,correct,NA,Nov 23 2022 21:38:12,Shereen,1
5f00d,5f00d_session2_listb_naming_trial063_glass.wav,2,b,naming,63,glass,869,correct,NA,Nov 23 2022 21:38:16,Shereen,1
5f00d,5f00d_session2_listb_naming_trial064_hand.wav,2,b,naming,64,hand,996,correct,NA,Nov 23 2022 21:38:20,Shereen,1
5f00d,5f00d_session2_listb_naming_trial065_button.wav,2,b,naming,65,button,1227,correct,NA,Nov 23 2022 21:38:24,Shereen,1
5f00d,5f00d_session2_listb_naming_trial066_greenhouse.wav,2,b,naming,66,greenhouse,1168,correct,NA,Nov 23 2022 21:38:29,Shereen,1
5f00d,5f00d_session2_listb_naming_trial067_gun.wav,2,b,naming,67,gun,-1,wrong_word,NA,Nov 23 2022 21:38:35,Shereen,1
5f00d,5f00d_session2_listb_naming_trial068_sock.wav,2,b,naming,68,sock,1354,correct,NA,Nov 23 2022 21:38:39,Shereen,1
5f00d,5f00d_session2_listb_naming_trial069_scarf.wav,2,b,naming,69,scarf,835,correct,NA,Nov 23 2022 21:38:46,Shereen,1
5f00d,5f00d_session2_listb_naming_trial070_nurse.wav,2,b,naming,70,nurse,1256,correct,NA,Nov 23 2022 21:38:50,Shereen,1
5f00d,5f00d_session2_listb_naming_trial071_cone.wav,2,b,naming,71,cone,982,correct,NA,Nov 23 2022 21:38:53,Shereen,1
5f00d,5f00d_session2_listb_naming_trial072_hair.wav,2,b,naming,72,hair,894,correct,NA,Nov 23 2022 21:38:57,Shereen,1
5f00d,5f00d_session2_listb_naming_trial073_shadow.wav,2,b,naming,73,shadow,864,correct,NA,Nov 23 2022 21:39:01,Shereen,1
5f00d,5f00d_session2_listb_naming_trial074_coffee.wav,2,b,naming,74,coffee,894,correct,NA,Nov 23 2022 21:39:06,Shereen,1
5f00d,5f00d_session2_listb_naming_trial075_car.wav,2,b,naming,75,car,933,correct,NA,Nov 23 2022 21:39:10,Shereen,1
5f00d,5f00d_session2_listb_naming_trial076_witch.wav,2,b,naming,76,witch,1090,correct,NA,Nov 23 2022 21:39:16,Shereen,1
5f00d,5f00d_session2_listb_naming_trial077_leaf.wav,2,b,naming,77,leaf,903,correct,NA,Nov 23 2022 21:39:20,Shereen,1
5f00d,5f00d_session2_listb_naming_trial078_boomerang.wav,2,b,naming,78,boomerang,1438,correct,NA,Nov 23 2022 21:39:26,Shereen,1
5f00d,5f00d_session2_listb_naming_trial079_snail.wav,2,b,naming,79,snail,825,correct,NA,Nov 23 2022 21:39:32,Shereen,1
5f00d,5f00d_session2_listb_naming_trial080_road.wav,2,b,naming,80,road,820,correct,NA,Nov 23 2022 21:39:35,Shereen,1
5f00d,5f00d_session2_listb_naming_trial081_asparagus.wav,2,b,naming,81,asparagus,992,correct,NA,Nov 23 2022 21:39:41,Shereen,1
5f00d,5f00d_session2_listb_naming_trial082_broom.wav,2,b,naming,82,broom,766,correct,NA,Nov 23 2022 21:39:48,Shereen,1
5f00d,5f00d_session2_listb_naming_trial083_girl.wav,2,b,naming,83,girl,1021,correct,NA,Nov 23 2022 21:39:51,Shereen,1
5f00d,5f00d_session2_listb_naming_trial084_screwdriver.wav,2,b,naming,84,screwdriver,1590,correct,NA,Nov 23 2022 21:39:55,Shereen,1
5f00d,5f00d_session2_listb_naming_trial085_cowboy.wav,2,b,naming,85,cowboy,-1,no_resp,NA,Nov 23 2022 21:43:04,Shereen,1
5f00d,5f00d_session2_listb_naming_trial086_cage.wav,2,b,naming,86,cage,1526,correct,NA,Nov 23 2022 21:43:09,Shereen,1
5f00d,5f00d_session2_listb_naming_trial087_lizard.wav,2,b,naming,87,lizard,996,correct,NA,Nov 23 2022 21:43:13,Shereen,1
5f00d,5f00d_session2_listb_naming_trial088_nose.wav,2,b,naming,88,nose,781,correct,NA,Nov 23 2022 21:43:19,Shereen,1
5f00d,5f00d_session2_listb_naming_trial089_door.wav,2,b,naming,89,door,913,correct,NA,Nov 23 2022 21:43:23,Shereen,1
5f00d,5f00d_session2_listb_naming_trial090_well.wav,2,b,naming,90,well,996,correct,NA,Nov 23 2022 21:43:29,Shereen,1
5f00d,5f00d_session2_listb_naming_trial091_sheep.wav,2,b,naming,91,sheep,756,correct,NA,Nov 23 2022 21:43:34,Shereen,1
5f00d,5f00d_session2_listb_naming_trial092_tooth.wav,2,b,naming,92,tooth,1134,correct,NA,Nov 23 2022 21:43:40,Shereen,1
5f00d,5f00d_session2_listb_naming_trial093_broccoli.wav,2,b,naming,93,broccoli,1114,correct,NA,Nov 23 2022 21:43:44,Shereen,1
5f00d,5f00d_session2_listb_naming_trial094_egg.wav,2,b,naming,94,egg,1021,correct,NA,Nov 23 2022 21:43:48,Shereen,1
5f00d,5f00d_session2_listb_naming_trial095_banana.wav,2,b,naming,95,banana,756,correct,NA,Nov 23 2022 21:43:52,Shereen,1
5f00d,5f00d_session2_listb_naming_trial096_bra.wav,2,b,naming,96,bra,937,correct,NA,Nov 23 2022 21:44:06,Shereen,1
5f00d,5f00d_session2_listb_naming_trial097_handle.wav,2,b,naming,97,handle,-1,wrong_word,NA,Nov 23 2022 21:44:13,Shereen,1
5f00d,5f00d_session2_listb_naming_trial098_harp.wav,2,b,naming,98,harp,1016,correct,NA,Nov 23 2022 21:44:18,Shereen,1
5f00d,5f00d_session2_listb_naming_trial099_condom.wav,2,b,naming,99,condom,898,correct,NA,Nov 23 2022 21:44:23,Shereen,1
5f00d,5f00d_session2_listb_naming_trial100_maze.wav,2,b,naming,100,maze,972,correct,NA,Nov 23 2022 21:44:26,Shereen,1
5f00d,5f00d_session2_listb_naming_trial101_fist.wav,2,b,naming,101,fist,889,correct,NA,Nov 23 2022 21:44:32,Shereen,1
5f00d,5f00d_session2_listb_naming_trial102_baby.wav,2,b,naming,102,baby,884,correct,NA,Nov 23 2022 21:44:36,Shereen,1
5f00d,5f00d_session2_listb_naming_trial103_cactus.wav,2,b,naming,103,cactus,933,correct,NA,Nov 23 2022 21:44:40,Shereen,1
5f00d,5f00d_session2_listb_naming_trial104_coconut.wav,2,b,naming,104,coconut,1153,correct,NA,Nov 23 2022 21:44:44,Shereen,1
5f00d,5f00d_session2_listb_naming_trial105_television.wav,2,b,naming,105,television,1183,correct,NA,Nov 23 2022 21:44:50,Shereen,1
5f00d,5f00d_session2_listb_naming_trial106_parachute.wav,2,b,naming,106,parachute,1139,correct,NA,Nov 23 2022 21:44:54,Shereen,1
5f00d,5f00d_session2_listb_naming_trial107_pizza.wav,2,b,naming,107,pizza,840,correct,NA,Nov 23 2022 21:44:58,Shereen,1
5f00d,5f00d_session2_listb_naming_trial108_giraffe.wav,2,b,naming,108,giraffe,938,correct,NA,Nov 23 2022 21:45:02,Shereen,1
5f00d,5f00d_session2_listb_naming_trial109_burger.wav,2,b,naming,109,burger,1193,correct,NA,Nov 23 2022 21:45:06,Shereen,1
5f00d,5f00d_session2_listb_naming_trial110_trumpet.wav,2,b,naming,110,trumpet,1408,correct,NA,Nov 23 2022 21:45:10,Shereen,1
5f00d,5f00d_session2_listb_naming_trial111_apron.wav,2,b,naming,111,apron,1124,correct,NA,Nov 23 2022 21:45:14,Shereen,1
5f00d,5f00d_session2_listb_naming_trial112_balloon.wav,2,b,naming,112,balloon,1271,correct,NA,Nov 23 2022 21:45:19,Shereen,1
5f00d,5f00d_session2_listb_naming_trial113_scorpion.wav,2,b,naming,113,scorpion,859,correct,NA,Nov 23 2022 21:45:25,Shereen,1
5f00d,5f00d_session2_listb_naming_trial114_dinosaur.wav,2,b,naming,114,dinosaur,1060,correct,NA,Nov 23 2022 21:45:29,Shereen,1
5f00d,5f00d_session2_listb_naming_trial115_choir.wav,2,b,naming,115,choir,761,correct,NA,Nov 23 2022 21:45:41,Shereen,1
5f00d,5f00d_session2_listb_naming_trial116_needle.wav,2,b,naming,116,needle,869,correct,NA,Nov 23 2022 21:45:45,Shereen,1
5f00d,5f00d_session2_listb_naming_trial117_volcano.wav,2,b,naming,117,volcano,859,correct,NA,Nov 23 2022 21:45:51,Shereen,1
5f00d,5f00d_session2_listb_naming_trial118_dentist.wav,2,b,naming,118,dentist,2034,correct,NA,Nov 23 2022 21:45:55,Shereen,1
5f00d,5f00d_session2_listb_naming_trial119_chain.wav,2,b,naming,119,chain,840,correct,NA,Nov 23 2022 21:46:01,Shereen,1
5f00d,5f00d_session2_listb_naming_trial120_thermometer.wav,2,b,naming,120,thermometer,1085,correct,NA,Nov 23 2022 21:46:05,Shereen,1
5f00d,5f00d_session2_listb_naming_trial121_umbrella.wav,2,b,naming,121,umbrella,874,correct,NA,Nov 23 2022 21:46:10,Shereen,1
5f00d,5f00d_session2_listb_naming_trial122_knee.wav,2,b,naming,122,knee,1472,correct,NA,Nov 23 2022 21:46:15,Shereen,1
5f00d,5f00d_session2_listb_naming_trial123_calendar.wav,2,b,naming,123,calendar,1011,correct,NA,Nov 23 2022 21:46:19,Shereen,1
5f00d,5f00d_session2_listb_naming_trial124_brain.wav,2,b,naming,124,brain,908,correct,NA,Nov 23 2022 21:46:25,Shereen,1
5f00d,5f00d_session2_listb_naming_trial125_camera.wav,2,b,naming,125,camera,943,correct,NA,Nov 23 2022 21:46:30,Shereen,1
5f00d,5f00d_session2_listb_naming_trial126_airport.wav,2,b,naming,126,airport,1315,correct,NA,Nov 23 2022 21:46:33,Shereen,1
5f00d,5f00d_session2_listb_naming_trial127_parrot.wav,2,b,naming,127,parrot,957,correct,NA,Nov 23 2022 21:46:39,Shereen,1
5f00d,5f00d_session2_listb_naming_trial128_crown.wav,2,b,naming,128,crown,903,correct,NA,Nov 23 2022 21:46:44,Shereen,1
5f00d,5f00d_session2_listb_naming_trial129_devil.wav,2,b,naming,129,devil,1050,correct,NA,Nov 23 2022 21:46:50,Shereen,1
5f00d,5f00d_session2_listb_naming_trial130_belt.wav,2,b,naming,130,belt,1134,correct,NA,Nov 23 2022 21:46:55,Shereen,1
5f00d,5f00d_session2_listb_naming_trial131_cloud.wav,2,b,naming,131,cloud,1090,correct,NA,Nov 23 2022 21:46:59,Shereen,1
5f00d,5f00d_session2_listb_naming_trial132_jar.wav,2,b,naming,132,jar,962,correct,NA,Nov 23 2022 21:47:03,Shereen,1
5f00d,5f00d_session2_listb_naming_trial133_dragon.wav,2,b,naming,133,dragon,844,correct,NA,Nov 23 2022 21:47:12,Shereen,1
5f00d,5f00d_session2_listb_naming_trial134_bat.wav,2,b,naming,134,bat,1036,correct,NA,Nov 23 2022 21:47:20,Shereen,1
5f00d,5f00d_session2_listb_naming_trial135_chair.wav,2,b,naming,135,chair,1227,correct,NA,Nov 23 2022 21:47:26,Shereen,1
5f00d,5f00d_session2_listb_naming_trial136_coffin.wav,2,b,naming,136,coffin,933,correct,NA,Nov 23 2022 21:47:30,Shereen,1
5f00d,5f00d_session2_listb_naming_trial137_guitar.wav,2,b,naming,137,guitar,928,correct,NA,Nov 23 2022 21:47:36,Shereen,1
5f00d,5f00d_session2_listb_naming_trial138_ring.wav,2,b,naming,138,ring,1492,correct,NA,Nov 23 2022 21:47:40,Shereen,1
5f00d,5f00d_session2_listb_naming_trial139_lemon.wav,2,b,naming,139,lemon,805,correct,NA,Nov 23 2022 21:47:43,Shereen,1
5f00d,5f00d_session2_listb_naming_trial140_bed.wav,2,b,naming,140,bed,1148,correct,NA,Nov 23 2022 21:47:49,Shereen,1
5f00d,5f00d_session2_listb_naming_trial141_man.wav,2,b,naming,141,man,781,correct,NA,Nov 23 2022 21:47:53,Shereen,1
5f00d,5f00d_session2_listb_naming_trial142_skull.wav,2,b,naming,142,skull,1001,correct,NA,Nov 23 2022 21:47:57,Shereen,1
5f00d,5f00d_session2_listb_naming_trial143_elephant.wav,2,b,naming,143,elephant,844,correct,NA,Nov 23 2022 21:48:00,Shereen,1
5f00d,5f00d_session2_listb_naming_trial144_hedgehog.wav,2,b,naming,144,hedgehog,1134,correct,NA,Nov 23 2022 21:48:04,Shereen,1
5f00d,5f00d_session2_listb_naming_trial145_earring.wav,2,b,naming,145,earring,1418,correct,NA,Nov 23 2022 21:48:09,Shereen,1
5f00d,5f00d_session2_listb_naming_trial146_eye.wav,2,b,naming,146,eye,947,correct,NA,Nov 23 2022 21:48:15,Shereen,1
5f00d,5f00d_session2_listb_naming_trial147_tank.wav,2,b,naming,147,tank,2183,correct,NA,Nov 23 2022 21:48:19,Shereen,1
5f00d,5f00d_session2_listb_naming_trial148_shark.wav,2,b,naming,148,shark,1124,correct,NA,Nov 23 2022 21:48:23,Shereen,1
5f00d,5f00d_session2_listb_naming_trial149_mirror.wav,2,b,naming,149,mirror,1036,correct,NA,Nov 23 2022 21:48:26,Shereen,1
5f00d,5f00d_session2_listb_naming_trial150_keyboard.wav,2,b,naming,150,keyboard,879,correct,NA,Nov 23 2022 21:48:31,Shereen,1
